GaugeID, Lat, Lon, Start Time (UTC), End Time (UTC), Peak Q (cms), Peak Time (UTC), Delta Time (h)
01116000,41.690000,-71.566389,1998-06-14 17:30:00,1998-06-16 01:45:00,27.9204,1998-06-15 05:00:00,11.5000
01116000,41.690000,-71.566389,2001-03-23 00:45:00,2001-03-24 12:30:00,30.2990,2001-03-23 12:15:00,11.5000
01116000,41.690000,-71.566389,2001-03-31 08:15:00,2001-04-01 13:30:00,26.4763,2001-03-31 18:15:00,10.0000
01116000,41.690000,-71.566389,2004-04-14 15:45:00,2004-04-15 22:30:00,27.9204,2004-04-15 00:45:00,9.0000
01116000,41.690000,-71.566389,2005-03-29 21:00:00,2005-03-30 15:45:00,24.8622,2005-03-30 04:00:00,7.0000
01116000,41.690000,-71.566389,2005-10-15 19:15:00,2005-10-17 17:00:00,47.2891,2005-10-16 07:00:00,11.7500
01116000,41.690000,-71.566389,2006-06-08 07:15:00,2006-06-09 08:30:00,26.7877,2006-06-08 15:15:00,8.0000
01116000,41.690000,-71.566389,2007-04-16 15:15:00,2007-04-18 08:15:00,31.4317,2007-04-17 02:45:00,11.5000
01116000,41.690000,-71.566389,2008-03-09 08:30:00,2008-03-10 07:45:00,25.5135,2008-03-09 18:30:00,10.0000
01116000,41.690000,-71.566389,2008-12-13 02:00:00,2008-12-14 05:15:00,28.3168,2008-12-13 09:45:00,7.7500
01116000,41.690000,-71.566389,2010-03-14 14:00:00,2010-03-17 08:30:00,57.2000,2010-03-15 06:00:00,16.0000
01116000,41.690000,-71.566389,2010-03-24 03:30:00,2010-03-25 18:15:00,30.2990,2010-03-24 17:45:00,14.2500
01116000,41.690000,-71.566389,2010-03-30 00:15:00,2010-04-02 18:45:00,155.4595,2010-03-31 07:00:00,30.7500
01116000,41.690000,-71.566389,2013-06-09 01:15:00,2013-06-09 09:00:00,22.9083,2013-06-09 04:15:00,3.0000
01082000,42.862500,-71.959722,2003-03-27 02:15:00,2003-03-28 03:30:00,32.5644,2003-03-27 07:45:00,5.5000
01082000,42.862500,-71.959722,2004-04-01 20:15:00,2004-04-04 05:00:00,90.8971,2004-04-02 07:30:00,11.2500
01082000,42.862500,-71.959722,2005-04-02 21:15:00,2005-04-05 09:00:00,73.6238,2005-04-03 12:30:00,14.2500
01082000,42.862500,-71.959722,2005-04-24 14:30:00,2005-04-24 20:30:00,28.8832,2005-04-24 16:00:00,1.5000
01082000,42.862500,-71.959722,2005-10-09 04:15:00,2005-10-10 12:00:00,47.8555,2005-10-09 11:00:00,6.7500
01082000,42.862500,-71.959722,2005-10-15 04:15:00,2005-10-17 16:30:00,75.6060,2005-10-15 20:45:00,16.5000
01082000,42.862500,-71.959722,2005-10-25 16:45:00,2005-10-27 05:15:00,42.4753,2005-10-26 03:00:00,10.2500
01082000,42.862500,-71.959722,2006-01-18 21:45:00,2006-01-19 09:30:00,34.5466,2006-01-19 01:45:00,4.0000
01082000,42.862500,-71.959722,2006-02-05 14:00:00,2006-02-06 02:00:00,29.4495,2006-02-05 17:15:00,3.2500
01082000,42.862500,-71.959722,2006-05-14 16:45:00,2006-05-16 00:15:00,41.6258,2006-05-15 01:15:00,8.5000
01082000,42.862500,-71.959722,2007-04-16 10:30:00,2007-04-20 15:15:00,116.3822,2007-04-16 17:00:00,6.5000
01082000,42.862500,-71.959722,2008-04-02 07:30:00,2008-04-02 14:30:00,29.7327,2008-04-02 11:30:00,4.0000
01082000,42.862500,-71.959722,2008-12-12 14:00:00,2008-12-13 05:30:00,32.8475,2008-12-12 15:45:00,1.7500
01082000,42.862500,-71.959722,2009-07-25 06:30:00,2009-07-25 22:15:00,33.4139,2009-07-25 08:45:00,2.2500
01082000,42.862500,-71.959722,2010-02-26 05:45:00,2010-02-27 01:45:00,37.0951,2010-02-26 10:15:00,4.5000
01082000,42.862500,-71.959722,2010-03-14 15:30:00,2010-03-19 09:30:00,76.7387,2010-03-15 10:45:00,19.2500
01082000,42.862500,-71.959722,2010-03-23 15:00:00,2010-03-25 02:45:00,37.9446,2010-03-23 19:30:00,4.5000
01082000,42.862500,-71.959722,2010-03-30 17:30:00,2010-04-02 04:15:00,68.8099,2010-03-31 04:00:00,10.5000
01082000,42.862500,-71.959722,2011-08-28 16:15:00,2011-08-29 06:45:00,39.9268,2011-08-28 20:00:00,3.7500
01082000,42.862500,-71.959722,2011-12-08 07:45:00,2011-12-09 05:30:00,41.9089,2011-12-08 12:15:00,4.5000
01082000,42.862500,-71.959722,2012-10-30 04:15:00,2012-10-31 19:30:00,38.5109,2012-10-31 04:00:00,23.7500
01082000,42.862500,-71.959722,2013-09-13 00:15:00,2013-09-13 08:30:00,37.3782,2013-09-13 01:45:00,1.5000
01082000,42.862500,-71.959722,2014-03-31 20:00:00,2014-04-01 06:45:00,33.4139,2014-03-31 20:15:00,0.2500
01082000,42.862500,-71.959722,2014-10-23 15:00:00,2014-10-24 05:45:00,41.9089,2014-10-23 18:15:00,3.2500
01082000,42.862500,-71.959722,2016-02-25 09:45:00,2016-02-26 01:00:00,35.1129,2016-02-25 14:15:00,4.5000
01104500,42.372222,-71.234167,1976-02-02 07:00:00,1976-02-05 04:00:00,117.5149,1976-02-03 19:00:00,36.0000
01104500,42.372222,-71.234167,1993-03-29 19:00:00,1993-04-08 03:00:00,61.7307,1993-04-02 05:30:00,82.5000
01104500,42.372222,-71.234167,1994-03-29 17:00:00,1994-03-30 07:00:00,40.4931,1994-03-29 18:00:00,1.0000
01104500,42.372222,-71.234167,1996-01-28 04:00:00,1996-01-28 10:45:00,40.4931,1996-01-28 04:45:00,0.7500
01104500,42.372222,-71.234167,1996-10-20 18:15:00,1996-10-26 06:45:00,84.6674,1996-10-21 16:45:00,22.5000
