GaugeID, Lat, Lon, Start Time (UTC), End Time (UTC), Peak Q (cms), Peak Time (UTC), Delta Time (h)
07037500,37.194445,-90.503058,2012-03-16 11:00:00,2012-03-19 14:00:00,402.0992,2012-03-17 17:30:00,30.5000
07037500,37.194445,-90.503058,2012-04-05 14:00:00,2012-04-06 09:30:00,176.1308,2012-04-05 19:00:00,5.0000
07037500,37.194445,-90.503058,2013-01-13 05:30:00,2013-01-15 12:30:00,877.8222,2013-01-14 01:00:00,19.5000
07037500,37.194445,-90.503058,2013-01-31 02:00:00,2013-02-01 02:00:00,228.5170,2013-01-31 09:30:00,7.5000
07037500,37.194445,-90.503058,2013-02-26 17:30:00,2013-02-28 15:00:00,447.4062,2013-02-27 06:30:00,13.0000
07037500,37.194445,-90.503058,2013-03-18 09:30:00,2013-03-20 14:30:00,716.4162,2013-03-19 04:00:00,18.5000
07037500,37.194445,-90.503058,2013-04-12 05:30:00,2013-04-12 16:30:00,144.1327,2013-04-12 10:00:00,4.5000
07037500,37.194445,-90.503058,2013-04-19 11:30:00,2013-04-21 00:30:00,424.7527,2013-04-19 21:00:00,9.5000
07037500,37.194445,-90.503058,2013-04-25 03:00:00,2013-04-25 22:00:00,156.5922,2013-04-25 13:00:00,10.0000
07037500,37.194445,-90.503058,2013-04-27 17:30:00,2013-04-29 18:30:00,272.9744,2013-04-28 09:30:00,16.0000
07037500,37.194445,-90.503058,2013-05-03 21:30:00,2013-05-07 22:00:00,807.0301,2013-05-04 20:30:00,23.0000
07037500,37.194445,-90.503058,2013-06-01 10:30:00,2013-06-03 10:30:00,450.2379,2013-06-01 20:30:00,10.0000
07037500,37.194445,-90.503058,2013-08-07 13:30:00,2013-08-08 08:30:00,331.3071,2013-08-07 17:30:00,4.0000
07037500,37.194445,-90.503058,2013-08-10 05:00:00,2013-08-11 18:00:00,475.7230,2013-08-10 17:30:00,12.5000
07037500,37.194445,-90.503058,2013-11-01 02:00:00,2013-11-01 05:30:00,141.8674,2013-11-01 03:00:00,1.0000
07037500,37.194445,-90.503058,2013-11-22 09:30:00,2013-11-22 23:30:00,165.6536,2013-11-22 14:00:00,4.5000
07037500,37.194445,-90.503058,2013-12-21 11:30:00,2013-12-24 10:30:00,925.9609,2013-12-22 11:30:00,24.0000
07037500,37.194445,-90.503058,2014-01-11 14:30:00,2014-01-13 12:30:00,300.1586,2014-01-12 01:30:00,11.0000
07037500,37.194445,-90.503058,2014-04-14 21:00:00,2014-04-15 19:00:00,164.8040,2014-04-15 05:00:00,8.0000
07037500,37.194445,-90.503058,2014-04-28 04:00:00,2014-04-30 14:00:00,393.6042,2014-04-28 09:30:00,5.5000
07037500,37.194445,-90.503058,2014-05-15 08:00:00,2014-05-16 20:00:00,220.3051,2014-05-15 21:00:00,13.0000
07037500,37.194445,-90.503058,2014-12-06 19:30:00,2014-12-07 15:00:00,178.1130,2014-12-07 03:30:00,8.0000
07037500,37.194445,-90.503058,2015-01-03 18:30:00,2015-01-05 16:30:00,353.9606,2015-01-04 09:00:00,14.5000
07037500,37.194445,-90.503058,2015-03-09 16:30:00,2015-03-12 12:30:00,236.7288,2015-03-11 11:30:00,43.0000
07037500,37.194445,-90.503058,2015-03-13 22:30:00,2015-03-16 15:00:00,532.3567,2015-03-14 22:00:00,23.5000
07037500,37.194445,-90.503058,2015-03-26 08:00:00,2015-03-28 15:00:00,436.0794,2015-03-27 04:30:00,20.5000
07037500,37.194445,-90.503058,2015-04-03 15:30:00,2015-04-04 21:30:00,143.8496,2015-04-03 17:30:00,2.0000
07037500,37.194445,-90.503058,2015-04-09 19:30:00,2015-04-11 02:00:00,286.0002,2015-04-10 03:30:00,8.0000
07037500,37.194445,-90.503058,2015-05-11 15:30:00,2015-05-13 05:30:00,342.6338,2015-05-12 08:30:00,17.0000
07037500,37.194445,-90.503058,2015-05-16 06:00:00,2015-05-16 13:30:00,142.4337,2015-05-16 08:30:00,2.5000
07037500,37.194445,-90.503058,2015-05-28 11:00:00,2015-05-29 02:30:00,164.5209,2015-05-28 18:30:00,7.5000
07037500,37.194445,-90.503058,2015-05-30 21:30:00,2015-06-01 23:00:00,526.6933,2015-05-31 16:00:00,18.5000
07037500,37.194445,-90.503058,2015-06-17 23:30:00,2015-06-18 14:30:00,149.2298,2015-06-18 05:00:00,5.5000
07037500,37.194445,-90.503058,2015-06-20 01:30:00,2015-06-22 03:00:00,710.7528,2015-06-20 21:00:00,19.5000
07037500,37.194445,-90.503058,2015-07-10 17:30:00,2015-07-12 14:00:00,370.9507,2015-07-11 13:30:00,20.0000
07037500,37.194445,-90.503058,2015-08-11 10:30:00,2015-08-11 12:30:00,128.2753,2015-08-11 11:30:00,1.0000
07037500,37.194445,-90.503058,2015-11-18 03:30:00,2015-11-20 04:30:00,739.0697,2015-11-18 21:30:00,18.0000
07037500,37.194445,-90.503058,2015-11-28 05:00:00,2015-12-01 13:30:00,580.4954,2015-11-28 22:30:00,17.5000
07037500,37.194445,-90.503058,2015-12-24 04:00:00,2015-12-25 21:00:00,472.8913,2015-12-24 14:30:00,10.5000
07037500,37.194445,-90.503058,2015-12-27 13:30:00,2015-12-30 05:30:00,1526.2780,2015-12-29 08:30:00,43.0000
07037500,37.194445,-90.503058,2016-03-31 16:00:00,2016-04-02 04:30:00,225.6853,2016-04-01 03:00:00,11.0000
07037500,37.194445,-90.503058,2016-04-12 10:00:00,2016-04-13 08:00:00,179.8120,2016-04-12 16:30:00,6.5000
07037500,37.194445,-90.503058,2016-05-10 20:00:00,2016-05-14 20:00:00,665.4459,2016-05-13 10:00:00,62.0000
07037500,37.194445,-90.503058,2016-05-18 06:00:00,2016-05-19 22:30:00,353.9606,2016-05-18 18:00:00,12.0000
07037500,37.194445,-90.503058,2016-05-27 12:30:00,2016-05-30 01:30:00,569.1686,2016-05-28 10:30:00,22.0000
07030500,35.054167,-89.541111,2001-11-29 11:00:00,2001-12-03 12:45:00,679.6043,2001-11-30 12:00:00,25.0000
07030500,35.054167,-89.541111,2001-12-13 16:15:00,2001-12-15 14:15:00,201.3328,2001-12-14 17:00:00,24.7500
07030500,35.054167,-89.541111,2002-01-25 14:30:00,2002-01-27 17:30:00,225.6853,2002-01-26 09:15:00,18.7500
07030500,35.054167,-89.541111,2002-03-13 00:30:00,2002-03-13 20:15:00,167.0694,2002-03-13 01:45:00,1.2500
07030500,35.054167,-89.541111,2002-03-21 06:00:00,2002-03-22 19:15:00,222.2872,2002-03-21 09:45:00,3.7500
07030500,35.054167,-89.541111,2002-03-31 21:30:00,2002-04-03 04:30:00,216.3407,2002-04-01 15:15:00,17.7500
07030500,35.054167,-89.541111,2002-09-27 05:30:00,2002-09-30 15:00:00,302.9903,2002-09-27 19:00:00,13.5000
07030500,35.054167,-89.541111,2002-10-10 16:45:00,2002-10-12 04:45:00,365.2873,2002-10-11 00:15:00,7.5000
07030500,35.054167,-89.541111,2002-12-19 21:00:00,2002-12-22 05:15:00,393.6042,2002-12-20 19:00:00,22.0000
07030500,35.054167,-89.541111,2003-02-15 05:30:00,2003-02-17 20:30:00,319.9804,2003-02-16 01:30:00,20.0000
07030500,35.054167,-89.541111,2003-05-06 19:45:00,2003-05-09 01:15:00,342.6338,2003-05-07 14:00:00,18.2500
07030500,35.054167,-89.541111,2004-02-06 03:00:00,2004-02-08 19:30:00,247.2061,2004-02-06 21:30:00,18.5000
07030500,35.054167,-89.541111,2006-01-23 14:00:00,2006-01-25 03:00:00,206.7130,2006-01-24 11:30:00,21.5000
07030500,35.054167,-89.541111,2008-04-04 23:30:00,2008-04-06 13:30:00,195.6694,2008-04-05 06:00:00,6.5000
07030500,35.054167,-89.541111,2009-12-09 10:45:00,2009-12-10 21:45:00,182.6437,2009-12-10 12:45:00,26.0000
07030500,35.054167,-89.541111,2010-05-02 00:15:00,2010-05-05 15:30:00,605.9805,2010-05-03 15:30:00,39.2500
07030500,35.054167,-89.541111,2011-04-27 12:00:00,2011-04-30 17:30:00,832.5153,2011-04-28 07:00:00,19.0000
07030500,35.054167,-89.541111,2013-01-14 00:00:00,2013-01-17 06:30:00,410.5943,2013-01-15 01:30:00,25.5000
07030500,35.054167,-89.541111,2013-04-12 22:00:00,2013-04-13 19:45:00,174.4318,2013-04-13 03:15:00,5.2500
07030500,35.054167,-89.541111,2014-02-05 12:30:00,2014-02-07 16:15:00,227.1011,2014-02-06 16:15:00,27.7500
07030500,35.054167,-89.541111,2015-02-22 10:00:00,2015-02-24 09:15:00,243.2417,2015-02-23 10:15:00,24.2500
07030500,35.054167,-89.541111,2016-03-10 14:30:00,2016-03-13 23:30:00,693.7627,2016-03-11 11:00:00,20.5000
07029500,35.275025,-88.976391,1991-11-20 21:00:00,1991-11-25 01:00:00,90.6139,1991-11-23 01:30:00,52.5000
07029500,35.275025,-88.976391,1991-12-01 11:00:00,1992-01-06 12:30:00,1183.6442,1991-12-05 02:00:00,87.0000
07029500,35.275025,-88.976391,1992-03-10 02:30:00,1992-04-03 03:30:00,370.9507,1992-03-14 08:30:00,102.0000
07029500,35.275025,-88.976391,1992-04-21 02:00:00,1992-04-21 04:30:00,62.8634,1992-04-21 04:30:00,2.5000
07029500,35.275025,-88.976391,1992-04-23 05:00:00,1992-04-27 12:30:00,108.7367,1992-04-25 11:30:00,54.5000
07029500,35.275025,-88.976391,1992-06-05 06:00:00,1992-06-20 19:30:00,159.4238,1992-06-13 07:30:00,193.5000
07029500,35.275025,-88.976391,1992-07-06 23:00:00,1992-07-10 13:00:00,72.2080,1992-07-08 15:00:00,40.0000
