GaugeID, Lat, Lon, Start Time (UTC), End Time (UTC), Peak Q (cms), Peak Time (UTC), Delta Time (h)
11119940,34.445000,-119.802778,1991-03-19 05:30:00,1991-03-19 09:00:00,33.4139,1991-03-19 07:00:00,1.5000
11119940,34.445000,-119.802778,1992-02-12 13:00:00,1992-02-12 17:00:00,47.8555,1992-02-12 14:45:00,1.7500
11119940,34.445000,-119.802778,1992-02-15 13:30:00,1992-02-15 15:15:00,70.7921,1992-02-15 13:45:00,0.2500
11119940,34.445000,-119.802778,1995-01-10 11:45:00,1995-01-10 18:00:00,59.7485,1995-01-10 15:45:00,4.0000
11119940,34.445000,-119.802778,1995-03-11 02:30:00,1995-03-11 04:45:00,130.2575,1995-03-11 03:30:00,1.0000
11119940,34.445000,-119.802778,1998-02-08 01:00:00,1998-02-08 03:15:00,41.3426,1998-02-08 02:00:00,1.0000
11119940,34.445000,-119.802778,2001-03-05 06:00:00,2001-03-05 09:45:00,58.3327,2001-03-05 07:00:00,1.0000
11119940,34.445000,-119.802778,2008-01-27 10:30:00,2008-01-27 11:15:00,45.8733,2008-01-27 10:52:50,0.3806
11015000,32.834722,-116.622222,1991-03-01 09:00:00,1991-03-02 21:45:00,37.9446,1991-03-01 23:00:00,14.0000
11015000,32.834722,-116.622222,1991-03-20 17:30:00,1991-03-21 02:00:00,2.5202,1991-03-20 20:30:00,3.0000
11015000,32.834722,-116.622222,1991-03-22 22:30:00,1991-03-24 08:00:00,3.8794,1991-03-23 01:45:00,3.2500
11015000,32.834722,-116.622222,1991-03-25 21:45:00,1991-04-04 06:45:00,16.0557,1991-03-27 14:00:00,40.2500
11015000,32.834722,-116.622222,1992-02-13 15:00:00,1992-02-14 03:45:00,2.4919,1992-02-13 15:30:00,0.5000
11015000,32.834722,-116.622222,1992-02-16 00:45:00,1992-02-16 12:45:00,7.3057,1992-02-16 02:00:00,1.2500
11015000,32.834722,-116.622222,1992-08-04 09:30:00,1992-08-04 10:45:00,4.9838,1992-08-04 10:15:00,0.7500
11015000,32.834722,-116.622222,1993-01-06 22:45:00,1993-01-11 18:30:00,98.2595,1993-01-08 12:45:00,38.0000
11015000,32.834722,-116.622222,1993-01-13 02:15:00,1993-02-03 23:45:00,119.4971,1993-01-17 00:00:00,93.7500
11015000,32.834722,-116.622222,1993-03-26 14:30:00,1993-03-30 14:45:00,3.8511,1993-03-27 09:15:00,18.7500
11015000,32.834722,-116.622222,1993-05-16 01:00:00,1993-05-16 04:30:00,6.5412,1993-05-16 01:45:00,0.7500
11015000,32.834722,-116.622222,1994-02-08 17:30:00,1994-02-08 22:00:00,2.1238,1994-02-08 18:15:00,0.7500
11015000,32.834722,-116.622222,1995-01-11 06:45:00,1995-01-11 12:45:00,5.5218,1995-01-11 09:00:00,2.2500
11015000,32.834722,-116.622222,1995-01-26 02:00:00,1995-01-27 06:00:00,26.7028,1995-01-26 11:00:00,9.0000
11015000,32.834722,-116.622222,1995-02-14 16:45:00,1995-02-17 17:15:00,175.8476,1995-02-14 22:30:00,5.7500
11015000,32.834722,-116.622222,1995-03-04 10:45:00,1995-04-03 00:00:00,243.5249,1995-03-06 08:00:00,45.2500
11015000,32.834722,-116.622222,1995-04-18 19:00:00,1995-04-21 17:00:00,3.6246,1995-04-19 01:45:00,6.7500
11015000,32.834722,-116.622222,1995-05-06 15:45:00,1995-05-08 06:45:00,2.1238,1995-05-07 00:30:00,8.7500
11015000,32.834722,-116.622222,1996-03-13 21:00:00,1996-03-14 00:15:00,2.0671,1996-03-13 23:15:00,2.2500
11015000,32.834722,-116.622222,1997-01-13 13:15:00,1997-01-13 20:30:00,3.7945,1997-01-13 16:30:00,3.2500
11015000,32.834722,-116.622222,1998-02-04 16:45:00,1998-02-04 21:30:00,2.9733,1998-02-04 18:15:00,1.5000
11015000,32.834722,-116.622222,1998-02-08 11:45:00,1998-02-10 07:00:00,10.6188,1998-02-08 13:15:00,1.5000
11015000,32.834722,-116.622222,1998-02-15 00:00:00,1998-02-19 06:30:00,73.0575,1998-02-15 06:15:00,6.2500
11015000,32.834722,-116.622222,1998-02-20 10:30:00,1998-02-20 20:45:00,2.2087,1998-02-20 16:30:00,6.0000
11015000,32.834722,-116.622222,1998-02-23 10:15:00,1998-02-28 17:45:00,14.5265,1998-02-24 20:15:00,34.0000
11015000,32.834722,-116.622222,1998-03-06 17:45:00,1998-03-07 07:00:00,2.0954,1998-03-06 21:45:00,4.0000
11015000,32.834722,-116.622222,1998-03-26 12:30:00,1998-04-29 21:15:00,36.2456,1998-03-28 20:45:00,56.2500
11015000,32.834722,-116.622222,1998-05-05 23:45:00,1998-05-06 12:45:00,2.1804,1998-05-06 05:30:00,5.7500
11015000,32.834722,-116.622222,1998-05-13 03:45:00,1998-05-15 09:15:00,3.2281,1998-05-13 09:00:00,5.2500
11015000,32.834722,-116.622222,2004-10-20 19:15:00,2004-10-21 09:45:00,15.3760,2004-10-20 23:30:00,4.2500
11015000,32.834722,-116.622222,2004-10-27 20:00:00,2004-10-28 23:45:00,7.4756,2004-10-27 21:15:00,1.2500
11015000,32.834722,-116.622222,2004-12-29 09:45:00,2004-12-30 20:15:00,33.6970,2004-12-29 14:45:00,5.0000
11015000,32.834722,-116.622222,2005-01-08 09:15:00,2005-01-09 07:45:00,2.8317,2005-01-08 20:45:00,11.5000
11015000,32.834722,-116.622222,2005-01-11 08:00:00,2005-01-15 07:45:00,82.1189,2005-01-11 19:00:00,11.0000
11015000,32.834722,-116.622222,2005-02-12 00:45:00,2005-02-14 06:30:00,3.6246,2005-02-12 22:30:00,21.7500
11015000,32.834722,-116.622222,2005-02-18 16:00:00,2005-02-19 01:00:00,2.5768,2005-02-18 18:45:00,2.7500
11015000,32.834722,-116.622222,2005-02-20 01:30:00,2005-02-20 16:15:00,2.2370,2005-02-20 03:30:00,2.0000
11015000,32.834722,-116.622222,2005-02-21 17:30:00,2005-03-07 20:45:00,16.7353,2005-02-23 16:00:00,46.5000
