GaugeID, Lat, Lon, Start Time (UTC), End Time (UTC), Peak Q (cms), Peak Time (UTC), Delta Time (h)
08181400,29.578333,-98.691389,1991-12-21 14:15:00,1991-12-21 20:15:00,54.0852,1991-12-21 17:45:00,3.5000
08181400,29.578333,-98.691389,1992-05-21 22:15:00,1992-05-21 23:30:00,80.4198,1992-05-21 22:45:00,0.5000
08181400,29.578333,-98.691389,1997-06-22 09:45:00,1997-06-22 17:45:00,129.1248,1997-06-22 10:30:00,0.7500
08181400,29.578333,-98.691389,1998-10-17 17:30:00,1998-10-18 11:15:00,356.7923,1998-10-18 06:15:00,12.7500
08181400,29.578333,-98.691389,2000-10-23 13:00:00,2000-10-23 14:30:00,56.0674,2000-10-23 13:45:00,0.7500
08181400,29.578333,-98.691389,2002-07-02 00:45:00,2002-07-02 15:45:00,308.6536,2002-07-02 14:15:00,13.5000
08181400,29.578333,-98.691389,2007-06-28 15:30:00,2007-06-28 18:45:00,137.9030,2007-06-28 16:00:00,0.5000
08181400,29.578333,-98.691389,2007-08-16 21:30:00,2007-08-17 03:00:00,262.7803,2007-08-16 22:45:00,1.2500
08181400,29.578333,-98.691389,2007-09-05 07:15:00,2007-09-05 10:30:00,227.9506,2007-09-05 08:00:00,0.7500
08181400,29.578333,-98.691389,2010-05-14 17:45:00,2010-05-15 10:45:00,44.7406,2010-05-14 18:15:00,0.5000
08181400,29.578333,-98.691389,2015-05-30 22:30:00,2015-05-30 23:45:00,113.5506,2015-05-30 22:45:00,0.2500
08181400,29.578333,-98.691389,2015-10-30 12:00:00,2015-10-30 15:15:00,177.2635,2015-10-30 13:00:00,1.0000
08211900,27.772222,-98.033333,1999-08-25 03:00:00,1999-08-25 10:15:00,7.7305,1999-08-25 06:15:00,3.2500
08211900,27.772222,-98.033333,2001-08-31 11:00:00,2001-09-05 05:00:00,334.1388,2001-08-31 19:00:00,8.0000
08211900,27.772222,-98.033333,2001-11-14 23:30:00,2001-11-29 12:15:00,128.5585,2001-11-17 07:00:00,55.5000
08211900,27.772222,-98.033333,2001-12-02 18:45:00,2001-12-03 22:15:00,26.5329,2001-12-02 22:15:00,3.5000
08211900,27.772222,-98.033333,2002-07-02 08:00:00,2002-07-03 00:00:00,9.4295,2002-07-02 10:00:00,2.0000
08211900,27.772222,-98.033333,2002-07-05 09:30:00,2002-07-11 21:15:00,232.1981,2002-07-05 23:15:00,13.7500
08211900,27.772222,-98.033333,2002-07-16 11:30:00,2002-07-25 15:00:00,45.0238,2002-07-17 14:30:00,27.0000
08211900,27.772222,-98.033333,2002-09-09 05:45:00,2002-09-10 02:00:00,33.4139,2002-09-09 10:45:00,5.0000
08211900,27.772222,-98.033333,2002-09-16 00:45:00,2002-09-18 09:00:00,32.5644,2002-09-17 05:00:00,28.2500
08211900,27.772222,-98.033333,2003-09-15 15:30:00,2003-09-16 09:45:00,13.2240,2003-09-15 23:30:00,8.0000
08211900,27.772222,-98.033333,2003-09-18 01:30:00,2003-09-20 23:45:00,99.3921,2003-09-19 07:30:00,30.0000
08211900,27.772222,-98.033333,2003-10-12 19:00:00,2003-10-14 17:15:00,18.6608,2003-10-13 07:15:00,12.2500
08211900,27.772222,-98.033333,2004-03-15 15:15:00,2004-03-15 22:00:00,8.8065,2004-03-15 16:45:00,1.5000
08211900,27.772222,-98.033333,2004-04-25 20:00:00,2004-04-27 15:00:00,34.5466,2004-04-26 09:00:00,13.0000
08211900,27.772222,-98.033333,2004-05-02 05:00:00,2004-05-03 02:45:00,12.8275,2004-05-02 12:15:00,7.2500
