GaugeID, Lat, Lon, Start Time (UTC), End Time (UTC), Peak Q (cms), Peak Time (UTC), Delta Time (h)
10132500,41.176389,-111.405556,2011-05-21 06:00:00,2011-05-25 05:45:00,9.4295,2011-05-24 22:15:00,88.2500
10132500,41.176389,-111.405556,2011-05-30 06:00:00,2011-06-10 15:15:00,11.0153,2011-06-07 09:30:00,195.5000
10289500,38.173889,-119.232778,2005-05-16 17:30:00,2005-05-17 10:15:00,9.5428,2005-05-16 22:45:00,5.2500
10289500,38.173889,-119.232778,2005-05-19 04:00:00,2005-05-21 19:30:00,5.5218,2005-05-21 08:15:00,52.2500
10289500,38.173889,-119.232778,2005-05-23 09:30:00,2005-05-30 02:00:00,7.0792,2005-05-28 11:00:00,121.5000
10289500,38.173889,-119.232778,2005-06-01 18:30:00,2005-06-03 22:30:00,5.4085,2005-06-02 18:00:00,23.5000
10289500,38.173889,-119.232778,2005-06-15 11:15:00,2005-06-18 04:15:00,6.2580,2005-06-16 16:30:00,29.2500
10289500,38.173889,-119.232778,2005-07-02 12:30:00,2005-07-04 15:30:00,6.4562,2005-07-03 00:15:00,11.7500
10289500,38.173889,-119.232778,2005-07-06 20:45:00,2005-07-10 08:30:00,5.3236,2005-07-09 20:45:00,72.0000
10289500,38.173889,-119.232778,2005-07-16 07:00:00,2005-07-17 00:00:00,5.6917,2005-07-16 07:30:00,0.5000
10289500,38.173889,-119.232778,2006-05-14 07:00:00,2006-05-21 01:30:00,9.4295,2006-05-19 11:15:00,124.2500
10289500,38.173889,-119.232778,2006-06-05 12:30:00,2006-06-14 07:15:00,5.7766,2006-06-08 13:15:00,72.7500
10289500,38.173889,-119.232778,2006-06-19 11:45:00,2006-07-04 08:30:00,5.3236,2006-06-27 17:15:00,197.5000
10289500,38.173889,-119.232778,2006-07-06 16:00:00,2006-07-06 22:45:00,4.3325,2006-07-06 19:15:00,3.2500
10289500,38.173889,-119.232778,2009-05-20 11:00:00,2009-05-21 22:15:00,5.1537,2009-05-20 13:15:00,2.2500
10289500,38.173889,-119.232778,2009-06-01 16:45:00,2009-06-01 23:45:00,4.5873,2009-06-01 23:45:00,7.0000
10289500,38.173889,-119.232778,2010-06-04 09:15:00,2010-06-11 08:30:00,12.7709,2010-06-06 16:00:00,54.7500
10289500,38.173889,-119.232778,2010-06-29 00:45:00,2010-07-01 00:30:00,4.7855,2010-06-29 17:30:00,16.7500
10289500,38.173889,-119.232778,2011-06-15 15:45:00,2011-06-20 21:00:00,5.7766,2011-06-17 11:00:00,43.2500
10289500,38.173889,-119.232778,2011-06-22 10:15:00,2011-07-27 03:30:00,11.2135,2011-06-24 15:30:00,53.2500
10289500,38.173889,-119.232778,2011-07-31 22:00:00,2011-08-02 06:15:00,4.8139,2011-08-01 17:45:00,19.7500
10310500,39.113333,-119.797222,1997-01-01 16:30:00,1997-01-03 13:00:00,7.5323,1997-01-02 21:15:00,28.7500
10310500,39.113333,-119.797222,2005-12-31 10:00:00,2005-12-31 22:00:00,7.1358,2005-12-31 17:45:00,7.7500
10336700,39.240278,-119.943889,1995-06-04 23:30:00,1995-06-05 05:30:00,1.9255,1995-06-05 00:45:00,1.2500
10336700,39.240278,-119.943889,1995-06-27 00:00:00,1995-06-27 04:45:00,2.0671,1995-06-27 00:45:00,0.7500
10336700,39.240278,-119.943889,1997-01-02 08:00:00,1997-01-03 07:30:00,4.6440,1997-01-02 16:10:00,8.1667
10336700,39.240278,-119.943889,1998-06-07 06:00:00,1998-06-07 11:15:00,2.4352,1998-06-07 07:30:00,1.5000
10336700,39.240278,-119.943889,1998-06-13 01:45:00,1998-06-13 02:45:00,2.0954,1998-06-13 02:00:00,0.2500
10336700,39.240278,-119.943889,2005-12-31 11:00:00,2005-12-31 21:00:00,2.0671,2005-12-31 17:30:00,6.5000
10336700,39.240278,-119.943889,2006-05-19 00:00:00,2006-05-19 07:30:00,1.8689,2006-05-19 00:45:00,0.7500
10336700,39.240278,-119.943889,2014-07-21 01:15:00,2014-07-21 02:00:00,3.2564,2014-07-21 01:20:00,0.0833
10174500,37.651111,-112.429444,1993-05-17 00:00:00,1993-05-30 14:30:00,34.5466,1993-05-17 17:00:00,17.0000
10174500,37.651111,-112.429444,2011-05-09 08:30:00,2011-05-11 09:00:00,33.4139,2011-05-10 04:00:00,19.5000
10336645,39.051944,-120.117500,1996-02-05 18:30:00,1996-02-05 23:15:00,11.2135,1996-02-05 21:00:00,2.5000
10336645,39.051944,-120.117500,1996-05-16 10:15:00,1996-05-16 19:30:00,15.9424,1996-05-16 13:15:00,3.0000
10336645,39.051944,-120.117500,1996-05-18 09:30:00,1996-05-18 15:00:00,13.2240,1996-05-18 11:45:00,2.2500
10336645,39.051944,-120.117500,2005-05-19 13:45:00,2005-05-20 04:45:00,11.7798,2005-05-19 16:30:00,2.7500
10336645,39.051944,-120.117500,2005-12-31 06:15:00,2005-12-31 07:45:00,15.4610,2005-12-31 07:45:00,1.5000
10336645,39.051944,-120.117500,2012-12-02 19:00:00,2012-12-02 20:00:00,11.4400,2012-12-02 19:15:00,0.2500
10349300,39.376963,-119.743611,1995-03-11 03:00:00,1995-03-11 09:00:00,22.3137,1995-03-11 04:00:00,1.0000
10349300,39.376963,-119.743611,1997-01-22 23:45:00,1997-01-23 02:45:00,9.9392,1997-01-23 00:45:00,1.0000
10349300,39.376963,-119.743611,1997-01-25 15:00:00,1997-02-02 03:30:00,22.8234,1997-01-25 18:00:00,3.0000
10349300,39.376963,-119.743611,1998-03-24 11:00:00,1998-03-24 19:45:00,13.8753,1998-03-24 11:45:00,0.7500
10349300,39.376963,-119.743611,1999-02-09 02:00:00,1999-02-09 20:15:00,13.5921,1999-02-09 10:00:00,8.0000
10349300,39.376963,-119.743611,2005-12-22 04:15:00,2005-12-22 07:00:00,12.2046,2005-12-22 05:30:00,1.2500
10349300,39.376963,-119.743611,2005-12-31 05:00:00,2006-01-01 00:30:00,101.9406,2005-12-31 17:00:00,12.0000
10349300,39.376963,-119.743611,2006-02-28 13:15:00,2006-02-28 15:00:00,9.2030,2006-02-28 14:00:00,0.7500
10349300,39.376963,-119.743611,1995-03-11 03:00:00,1995-03-11 09:00:00,22.3137,1995-03-11 04:00:00,1.0000
10349300,39.376963,-119.743611,1997-01-22 23:45:00,1997-01-23 02:45:00,9.9392,1997-01-23 00:45:00,1.0000
10349300,39.376963,-119.743611,1997-01-25 15:00:00,1997-02-02 03:30:00,22.8234,1997-01-25 18:00:00,3.0000
10349300,39.376963,-119.743611,1998-03-24 11:00:00,1998-03-24 19:45:00,13.8753,1998-03-24 11:45:00,0.7500
10349300,39.376963,-119.743611,1999-02-09 02:00:00,1999-02-09 20:15:00,13.5921,1999-02-09 10:00:00,8.0000
10349300,39.376963,-119.743611,2005-12-22 04:15:00,2005-12-22 07:00:00,12.2046,2005-12-22 05:30:00,1.2500
10349300,39.376963,-119.743611,2005-12-31 05:00:00,2006-01-01 00:30:00,101.9406,2005-12-31 17:00:00,12.0000
10349300,39.376963,-119.743611,2006-02-28 13:15:00,2006-02-28 15:00:00,9.2030,2006-02-28 14:00:00,0.7500
10338000,39.296389,-120.204444,1995-03-09 22:15:00,1995-03-10 01:30:00,45.5901,1995-03-09 23:45:00,1.5000
10338000,39.296389,-120.204444,1995-05-01 13:00:00,1995-05-02 04:00:00,45.8733,1995-05-01 15:00:00,2.0000
10338000,39.296389,-120.204444,1998-03-24 07:30:00,1998-03-24 22:00:00,53.2357,1998-03-24 13:15:00,5.7500
10338000,39.296389,-120.204444,1998-03-26 03:30:00,1998-03-27 02:00:00,43.8911,1998-03-26 05:00:00,1.5000
10338000,39.296389,-120.204444,1998-04-02 01:00:00,1998-04-09 19:45:00,45.5901,1998-04-02 04:30:00,3.5000
10338000,39.296389,-120.204444,1998-06-07 09:15:00,1998-06-28 15:30:00,73.6238,1998-06-14 03:15:00,162.0000
10338000,39.296389,-120.204444,1999-05-23 02:15:00,1999-05-29 11:45:00,53.5188,1999-05-27 02:30:00,96.2500
10338000,39.296389,-120.204444,2005-05-19 00:15:00,2005-05-20 08:30:00,67.1109,2005-05-19 14:15:00,14.0000
10338000,39.296389,-120.204444,2005-12-22 22:45:00,2005-12-23 05:00:00,61.4476,2005-12-23 01:15:00,2.5000
10338000,39.296389,-120.204444,2005-12-31 02:15:00,2006-01-01 08:00:00,170.7506,2005-12-31 18:15:00,16.0000
10338000,39.296389,-120.204444,2006-02-28 07:15:00,2006-02-28 12:45:00,51.8198,2006-02-28 10:30:00,3.2500
10338000,39.296389,-120.204444,2006-06-29 03:45:00,2006-07-01 00:00:00,53.8020,2006-06-30 03:15:00,23.5000
10338000,39.296389,-120.204444,2010-10-25 00:30:00,2010-10-25 05:45:00,52.1030,2010-10-25 03:00:00,2.5000
10338000,39.296389,-120.204444,2012-12-02 17:30:00,2012-12-02 21:15:00,51.2535,2012-12-02 19:15:00,1.7500
10338000,39.296389,-120.204444,2016-01-30 08:45:00,2016-01-30 10:30:00,42.4753,2016-01-30 09:45:00,1.0000
10290500,38.172222,-119.323611,1995-06-28 15:15:00,1995-07-03 20:30:00,16.8485,1995-06-30 01:00:00,33.7500
10290500,38.172222,-119.323611,1995-07-07 10:00:00,1995-07-12 21:45:00,17.2166,1995-07-10 20:30:00,82.5000
10290500,38.172222,-119.323611,1997-01-03 01:30:00,1997-01-05 06:45:00,33.1307,1997-01-03 14:45:00,13.2500
10290500,38.172222,-119.323611,2011-06-24 16:00:00,2011-06-26 08:45:00,14.9230,2011-06-24 21:00:00,5.0000
