GaugeID, Lat, Lon, Start Time (UTC), End Time (UTC), Peak Q (cms), Peak Time (UTC), Delta Time (h)
13295000,44.222500,-114.931111,1995-06-06 03:00:00,1995-06-06 14:30:00,30.2990,1995-06-06 06:15:00,3.2500
13295000,44.222500,-114.931111,1996-05-14 23:45:00,1996-05-20 12:45:00,49.2713,1996-05-18 09:45:00,82.0000
13295000,44.222500,-114.931111,1996-06-05 08:15:00,1996-06-19 21:00:00,43.0416,1996-06-10 15:15:00,127.0000
13295000,44.222500,-114.931111,1997-05-14 05:45:00,1997-05-26 19:45:00,41.0594,1997-05-18 11:30:00,101.7500
13295000,44.222500,-114.931111,1999-05-28 12:45:00,1999-05-31 19:30:00,35.6792,1999-05-30 03:00:00,38.2500
13295000,44.222500,-114.931111,1999-06-02 01:30:00,1999-06-04 20:45:00,31.9980,1999-06-03 01:45:00,24.2500
13295000,44.222500,-114.931111,1999-06-16 23:00:00,1999-06-23 01:00:00,34.5466,1999-06-19 16:45:00,65.7500
13295000,44.222500,-114.931111,2003-05-30 01:15:00,2003-06-03 00:30:00,39.6436,2003-05-31 14:45:00,37.5000
13295000,44.222500,-114.931111,2006-05-18 09:45:00,2006-05-25 05:45:00,42.1921,2006-05-21 13:45:00,76.0000
13295000,44.222500,-114.931111,2006-06-08 15:15:00,2006-06-10 06:15:00,30.5822,2006-06-08 19:45:00,4.5000
13295000,44.222500,-114.931111,2008-05-20 09:30:00,2008-05-22 05:15:00,34.2634,2008-05-21 13:15:00,27.7500
13295000,44.222500,-114.931111,2009-06-06 16:15:00,2009-06-07 09:30:00,32.5644,2009-06-07 00:45:00,8.5000
13295000,44.222500,-114.931111,2010-06-03 14:45:00,2010-06-10 09:15:00,62.5802,2010-06-05 09:30:00,42.7500
13295000,44.222500,-114.931111,2011-06-24 17:45:00,2011-06-24 21:30:00,30.5822,2011-06-24 20:30:00,2.7500
13295000,44.222500,-114.931111,2012-04-26 13:45:00,2012-04-28 03:00:00,42.4753,2012-04-27 02:45:00,13.0000
13295000,44.222500,-114.931111,2012-06-05 18:45:00,2012-06-06 15:00:00,31.9980,2012-06-06 04:30:00,9.7500
13174500,41.688889,-115.843889,2006-04-20 23:15:00,2006-05-12 22:30:00,28.2319,2006-04-25 13:15:00,110.0000
13174500,41.688889,-115.843889,2011-05-11 05:15:00,2011-05-17 03:45:00,11.7798,2011-05-15 18:30:00,109.2500
13052200,43.781944,-111.209167,1995-06-16 19:58:57,1995-06-17 15:13:54,46.4396,1995-06-17 02:43:54,6.7492
13052200,43.781944,-111.209167,1995-07-10 05:12:27,1995-07-15 10:12:09,51.5367,1995-07-13 10:57:15,77.7467
13052200,43.781944,-111.209167,1996-06-11 06:00:00,1996-06-20 08:30:00,53.2357,1996-06-12 11:30:00,29.5000
13052200,43.781944,-111.209167,1997-05-18 07:45:00,1997-05-28 02:30:00,63.9961,1997-05-25 16:00:00,176.2500
13052200,43.781944,-111.209167,1998-07-01 23:07:48,1998-07-05 05:58:09,54.6515,1998-07-05 03:58:03,76.8375
